GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01,2008022018,0.0
Oahu_CentralTrackingPV_PV_01,2008022020,0.0
Oahu_CentralTrackingPV_PV_01,2008022022,0.0
Oahu_CentralTrackingPV_PV_01,2008041000,0.0
Oahu_CentralTrackingPV_PV_01,2008041002,0.0
Oahu_CentralTrackingPV_PV_01,2008041004,0.0
Oahu_CentralTrackingPV_PV_01,2008041006,0.00463908
Oahu_CentralTrackingPV_PV_01,2008041008,0.299547
Oahu_CentralTrackingPV_PV_01,2008041010,0.538459
Oahu_CentralTrackingPV_PV_01,2008041012,0.366861
Oahu_CentralTrackingPV_PV_01,2008041014,0.327084
Oahu_CentralTrackingPV_PV_01,2008041016,0.369942
Oahu_CentralTrackingPV_PV_01,2008041018,0.00310684
Oahu_CentralTrackingPV_PV_01,2008041020,0.0
Oahu_CentralTrackingPV_PV_01,2008041022,0.0
Oahu_CentralTrackingPV_PV_01,2008061700,0.0
Oahu_CentralTrackingPV_PV_01,2008061702,0.0
Oahu_CentralTrackingPV_PV_01,2008061704,0.0
Oahu_CentralTrackingPV_PV_01,2008061706,0.0364682
Oahu_CentralTrackingPV_PV_01,2008061708,0.47098
Oahu_CentralTrackingPV_PV_01,2008061710,0.823742
Oahu_CentralTrackingPV_PV_01,2008061712,0.416794
Oahu_CentralTrackingPV_PV_01,2008061714,0.311428
Oahu_CentralTrackingPV_PV_01,2008061716,0.117832
Oahu_CentralTrackingPV_PV_01,2008061718,0.049708
Oahu_CentralTrackingPV_PV_01,2008061720,0.0
Oahu_CentralTrackingPV_PV_01,2008061722,0.0
Oahu_CentralTrackingPV_PV_01,2008081800,0.0
Oahu_CentralTrackingPV_PV_01,2008081802,0.0
Oahu_CentralTrackingPV_PV_01,2008081804,0.0
Oahu_CentralTrackingPV_PV_01,2008081806,0.0297898
Oahu_CentralTrackingPV_PV_01,2008081808,0.850259
Oahu_CentralTrackingPV_PV_01,2008081810,0.754759
Oahu_CentralTrackingPV_PV_01,2008081812,0.680272
Oahu_CentralTrackingPV_PV_01,2008081814,0.905816
Oahu_CentralTrackingPV_PV_01,2008081816,0.506875
Oahu_CentralTrackingPV_PV_01,2008081818,0.0868502
Oahu_CentralTrackingPV_PV_01,2008081820,0.0
Oahu_CentralTrackingPV_PV_01,2008081822,0.0
Oahu_CentralTrackingPV_PV_01,2008091000,0.0
Oahu_CentralTrackingPV_PV_01,2008091002,0.0
